Plot-Titel: GeN-2710,,,,,,,,
Anz.,Date,Time,Temp,RH,,,,
11092,2021-08-13,00/01/00 23:45:00,26.646,62.129,,,,
11093,2021-08-14,00/01/00 00:00:00,26.598,62.09,,,,
11094,2021-08-14,00/01/00 00:15:00,26.573,62.024,,,,
11095,2021-08-14,00/01/00 00:30:00,26.524,62.293,,,,
11096,2021-08-14,00/01/00 00:45:00,26.5,62.013,,,,
11097,2021-08-14,00/01/00 01:00:00,26.451,62.128,,,,
11098,2021-08-14,00/01/00 01:15:00,26.402,62.058,,,,
11099,2021-08-14,00/01/00 01:30:00,26.378,62.177,,,,
11100,2021-08-14,00/01/00 01:45:00,26.329,62.507,,,,
11101,2021-08-14,00/01/00 02:00:00,26.28,62.684,,,,
11102,2021-08-14,00/01/00 02:15:00,26.231,62.553,,,,
11103,2021-08-14,00/01/00 02:30:00,26.182,62.514,,,,
11104,2021-08-14,00/01/00 02:45:00,26.158,62.725,,,,
11105,2021-08-14,00/01/00 03:00:00,26.109,63.023,,,,
11106,2021-08-14,00/01/00 03:15:00,26.061,62.832,,,,
11107,2021-08-14,00/01/00 03:30:00,26.012,62.67,,,,
11108,2021-08-14,00/01/00 03:45:00,25.987,62.881,,,,
11109,2021-08-14,00/01/00 04:00:00,25.939,62.873,,,,
11110,2021-08-14,00/01/00 04:15:00,25.89,62.589,,,,
11111,2021-08-14,00/01/00 04:30:00,25.866,62.524,,,,
11112,2021-08-14,00/01/00 04:45:00,25.817,62.179,,,,
11113,2021-08-14,00/01/00 05:00:00,25.793,62.144,,,,
11114,2021-08-14,00/01/00 05:15:00,25.744,62.105,,,,
11115,2021-08-14,00/01/00 05:30:00,25.695,61.76,,,,
11116,2021-08-14,00/01/00 05:45:00,25.671,61.664,,,,
11117,2021-08-14,00/01/00 06:00:00,25.647,61.291,,,,
11118,2021-08-14,00/01/00 06:15:00,25.598,61.006,,,,
11119,2021-08-14,00/01/00 06:30:00,25.574,61.494,,,,
11120,2021-08-14,00/01/00 06:45:00,25.55,61.152,,,,
11121,2021-08-14,00/01/00 07:00:00,25.501,61.452,,,,
11122,2021-08-14,00/01/00 07:15:00,25.477,61.11,,,,
11123,2021-08-14,00/01/00 07:30:00,25.453,61.167,,,,
11124,2021-08-14,00/01/00 07:45:00,25.404,61.037,,,,
11125,2021-08-14,00/01/00 08:00:00,25.38,60.94,,,,
11126,2021-08-14,00/01/00 08:15:00,25.355,60.783,,,,
11127,2021-08-14,00/01/00 08:30:00,25.331,60.748,,,,
11128,2021-08-14,00/01/00 08:45:00,25.307,60.806,,,,
11129,2021-08-14,00/01/00 09:00:00,25.283,60.463,,,,
11130,2021-08-14,00/01/00 09:15:00,25.258,61.659,,,,
11131,2021-08-14,00/01/00 09:30:00,25.21,61.374,,,,
11132,2021-08-14,00/01/00 09:45:00,25.186,61.063,,,,
11133,2021-08-14,00/01/00 10:00:00,25.137,60.656,,,,
11134,2021-08-14,00/01/00 10:15:00,25.113,60.959,,,,
11135,2021-08-14,00/01/00 10:30:00,25.089,60.833,,,,
11136,2021-08-14,00/01/00 10:45:00,25.089,61.57,,,,
11137,2021-08-14,00/01/00 11:00:00,25.113,61.972,,,,
11138,2021-08-14,00/01/00 11:15:00,25.113,61.972,,,,
11139,2021-08-14,00/01/00 11:30:00,25.137,62.007,,,,
11140,2021-08-14,00/01/00 11:45:00,25.162,62.072,,,,
11141,2021-08-14,00/01/00 12:00:00,25.186,62.168,,,,
11142,2021-08-14,00/01/00 12:15:00,25.21,62.233,,,,
11143,2021-08-14,00/01/00 12:30:00,25.258,62.241,,,,
11144,2021-08-14,00/01/00 12:45:00,25.283,62.214,,,,
11145,2021-08-14,00/01/00 13:00:00,25.307,62.188,,,,
11146,2021-08-14,00/01/00 13:15:00,25.355,62.165,,,,
11147,2021-08-14,00/01/00 13:30:00,25.38,62.046,,,,
11148,2021-08-14,00/01/00 13:45:00,25.404,62.02,,,,
11149,2021-08-14,00/01/00 14:00:00,25.453,62.027,,,,
11150,2021-08-14,00/01/00 14:15:00,25.501,62.005,,,,
11151,2021-08-14,00/01/00 14:30:00,25.55,61.982,,,,
11152,2021-08-14,00/01/00 14:45:00,25.574,61.955,,,,
11153,2021-08-14,00/01/00 15:00:00,25.623,61.84,,,,
11154,2021-08-14,00/01/00 15:15:00,25.647,61.875,,,,
11155,2021-08-14,00/01/00 15:30:00,25.695,61.852,,,,
11156,2021-08-14,00/01/00 15:45:00,25.72,61.794,,,,
11157,2021-08-14,00/01/00 16:00:00,25.744,61.768,,,,
11158,2021-08-14,00/01/00 16:15:00,25.793,61.806,,,,
11159,2021-08-14,00/01/00 16:30:00,25.817,61.841,,,,
11160,2021-08-14,00/01/00 16:45:00,25.841,61.906,,,,
11161,2021-08-14,00/01/00 17:00:00,25.866,61.849,,,,
11162,2021-08-14,00/01/00 17:15:00,25.89,61.853,,,,
11163,2021-08-14,00/01/00 17:30:00,25.939,61.953,,,,
11164,2021-08-14,00/01/00 17:45:00,25.963,61.926,,,,
11165,2021-08-14,00/01/00 18:00:00,25.987,61.899,,,,
11166,2021-08-14,00/01/00 18:15:00,25.987,61.899,,,,
11167,2021-08-14,00/01/00 18:30:00,25.987,61.899,,,,
11168,2021-08-14,00/01/00 18:45:00,26.012,61.903,,,,
11169,2021-08-14,00/01/00 19:00:00,26.036,61.907,,,,
11170,2021-08-14,00/01/00 19:15:00,26.036,61.907,,,,
11171,2021-08-14,00/01/00 19:30:00,26.036,61.907,,,,
11172,2021-08-14,00/01/00 19:45:00,26.061,61.911,,,,
11173,2021-08-14,00/01/00 20:00:00,26.085,61.915,,,,
11174,2021-08-14,00/01/00 20:15:00,26.085,61.915,,,,
11175,2021-08-14,00/01/00 20:30:00,26.085,61.915,,,,
11176,2021-08-14,00/01/00 20:45:00,26.109,61.919,,,,
11177,2021-08-14,00/01/00 21:00:00,26.109,61.888,,,,
11178,2021-08-14,00/01/00 21:15:00,26.109,61.888,,,,
11179,2021-08-14,00/01/00 21:30:00,26.134,61.861,,,,
11180,2021-08-14,00/01/00 21:45:00,26.134,61.861,,,,
11181,2021-08-14,00/01/00 22:00:00,26.134,61.8,,,,
11182,2021-08-14,00/01/00 22:15:00,26.134,61.769,,,,
11183,2021-08-14,00/01/00 22:30:00,26.134,61.769,,,,
11184,2021-08-14,00/01/00 22:45:00,26.134,61.8,,,,
11185,2021-08-14,00/01/00 23:00:00,26.134,61.707,,,,
11186,2021-08-14,00/01/00 23:15:00,26.109,61.611,,,,
11187,2021-08-14,00/01/00 23:30:00,26.109,61.488,,,,
11188,2021-08-14,00/01/00 23:45:00,26.085,61.515,,,,
11189,2021-08-15,00/01/00 00:00:00,26.085,61.576,,,,
11190,2021-08-15,00/01/00 00:15:00,26.061,61.573,,,,
11191,2021-08-15,00/01/00 00:30:00,26.036,61.661,,,,
11192,2021-08-15,00/01/00 00:45:00,26.012,61.719,,,,
11193,2021-08-15,00/01/00 01:00:00,25.987,61.807,,,,
11194,2021-08-15,00/01/00 01:15:00,25.987,61.807,,,,
11195,2021-08-15,00/01/00 01:30:00,25.939,62.106,,,,
11196,2021-08-15,00/01/00 01:45:00,25.939,62.321,,,,
11197,2021-08-15,00/01/00 02:00:00,25.89,62.283,,,,
11198,2021-08-15,00/01/00 02:15:00,25.866,62.463,,,,
11199,2021-08-15,00/01/00 02:30:00,25.841,62.734,,,,
11200,2021-08-15,00/01/00 02:45:00,25.817,62.424,,,,
11201,2021-08-15,00/01/00 03:00:00,25.793,62.665,,,,
11202,2021-08-15,00/01/00 03:15:00,25.744,62.933,,,,
11203,2021-08-15,00/01/00 03:30:00,25.72,62.99,,,,
11204,2021-08-15,00/01/00 03:45:00,25.695,62.833,,,,
11205,2021-08-15,00/01/00 04:00:00,25.671,62.645,,,,
11206,2021-08-15,00/01/00 04:15:00,25.623,62.3,,,,
11207,2021-08-15,00/01/00 04:30:00,25.598,62.48,,,,
11208,2021-08-15,00/01/00 04:45:00,25.574,62.17,,,,
11209,2021-08-15,00/01/00 05:00:00,25.55,61.552,,,,
11210,2021-08-15,00/01/00 05:15:00,25.525,62.468,,,,
11211,2021-08-15,00/01/00 05:30:00,25.501,61.667,,,,
11212,2021-08-15,00/01/00 05:45:00,25.477,61.448,,,,
11213,2021-08-15,00/01/00 06:00:00,25.453,61.413,,,,
11214,2021-08-15,00/01/00 06:15:00,25.428,61.471,,,,
11215,2021-08-15,00/01/00 06:30:00,25.404,61.313,,,,
11216,2021-08-15,00/01/00 06:45:00,25.38,61.033,,,,
11217,2021-08-15,00/01/00 07:00:00,25.355,60.906,,,,
11218,2021-08-15,00/01/00 07:15:00,25.331,60.963,,,,
11219,2021-08-15,00/01/00 07:30:00,25.307,61.728,,,,
11220,2021-08-15,00/01/00 07:45:00,25.283,60.894,,,,
11221,2021-08-15,00/01/00 08:00:00,25.258,61.075,,,,
11222,2021-08-15,00/01/00 08:15:00,25.258,61.075,,,,
11223,2021-08-15,00/01/00 08:30:00,25.234,61.225,,,,
11224,2021-08-15,00/01/00 08:45:00,25.21,61.927,,,,
11225,2021-08-15,00/01/00 09:00:00,25.186,61.862,,,,
11226,2021-08-15,00/01/00 09:15:00,25.162,62.47,,,,
11227,2021-08-15,00/01/00 09:30:00,25.162,62.929,,,,
11228,2021-08-15,00/01/00 09:45:00,25.137,62.221,,,,
11229,2021-08-15,00/01/00 10:00:00,25.113,61.696,,,,
11230,2021-08-15,00/01/00 10:15:00,25.113,61.911,,,,
11231,2021-08-15,00/01/00 10:30:00,25.113,60.59,,,,
11232,2021-08-15,00/01/00 10:45:00,25.113,60.775,,,,
11233,2021-08-15,00/01/00 11:00:00,25.113,60.836,,,,
11234,2021-08-15,00/01/00 11:15:00,25.113,60.806,,,,
11235,2021-08-15,00/01/00 11:30:00,25.113,60.929,,,,
11236,2021-08-15,00/01/00 11:45:00,25.113,60.959,,,,
11237,2021-08-15,00/01/00 12:00:00,25.113,61.021,,,,
11238,2021-08-15,00/01/00 12:15:00,25.137,61.086,,,,
11239,2021-08-15,00/01/00 12:30:00,25.137,61.148,,,,
11240,2021-08-15,00/01/00 12:45:00,25.162,61.121,,,,
11241,2021-08-15,00/01/00 13:00:00,25.162,61.213,,,,
11242,2021-08-15,00/01/00 13:15:00,25.186,61.248,,,,
11243,2021-08-15,00/01/00 13:30:00,25.186,61.34,,,,
11244,2021-08-15,00/01/00 13:45:00,25.21,61.436,,,,
11245,2021-08-15,00/01/00 14:00:00,25.21,61.528,,,,
11246,2021-08-15,00/01/00 14:15:00,25.234,61.655,,,,
11247,2021-08-15,00/01/00 14:30:00,25.258,61.751,,,,
11248,2021-08-15,00/01/00 14:45:00,25.283,61.816,,,,
11249,2021-08-15,00/01/00 15:00:00,25.307,61.912,,,,
11250,2021-08-15,00/01/00 15:15:00,25.307,62.034,,,,
11251,2021-08-15,00/01/00 15:30:00,25.331,62.069,,,,
11252,2021-08-15,00/01/00 15:45:00,25.355,62.073,,,,
11253,2021-08-15,00/01/00 16:00:00,25.38,62.108,,,,
11254,2021-08-15,00/01/00 16:15:00,25.404,62.081,,,,
11255,2021-08-15,00/01/00 16:30:00,25.428,62.115,,,,
11256,2021-08-15,00/01/00 16:45:00,25.453,62.181,,,,
11257,2021-08-15,00/01/00 17:00:00,25.477,62.185,,,,
11258,2021-08-15,00/01/00 17:15:00,25.501,62.189,,,,
11259,2021-08-15,00/01/00 17:30:00,25.525,62.223,,,,
11260,2021-08-15,00/01/00 17:45:00,25.55,62.197,,,,
11261,2021-08-15,00/01/00 18:00:00,25.574,62.17,,,,
11262,2021-08-15,00/01/00 18:15:00,25.598,62.143,,,,
11263,2021-08-15,00/01/00 18:30:00,25.623,62.116,,,,
11264,2021-08-15,00/01/00 18:45:00,25.647,62.09,,,,
11265,2021-08-15,00/01/00 19:00:00,25.647,62.09,,,,
11266,2021-08-15,00/01/00 19:15:00,25.671,62.063,,,,
11267,2021-08-15,00/01/00 19:30:00,25.695,62.036,,,,
11268,2021-08-15,00/01/00 19:45:00,25.695,62.067,,,,
11269,2021-08-15,00/01/00 20:00:00,25.72,62.071,,,,
11270,2021-08-15,00/01/00 20:15:00,25.744,62.105,,,,
11271,2021-08-15,00/01/00 20:30:00,25.744,62.136,,,,
11272,2021-08-15,00/01/00 20:45:00,25.744,62.197,,,,
11273,2021-08-15,00/01/00 21:00:00,25.768,62.232,,,,
11274,2021-08-15,00/01/00 21:15:00,25.768,62.324,,,,
11275,2021-08-15,00/01/00 21:30:00,25.768,62.447,,,,
11276,2021-08-15,00/01/00 21:45:00,25.768,62.692,,,,
11277,2021-08-15,00/01/00 22:00:00,25.768,62.508,,,,
11278,2021-08-15,00/01/00 22:15:00,25.768,62.631,,,,
11279,2021-08-15,00/01/00 22:30:00,25.768,62.814,,,,
11280,2021-08-15,00/01/00 22:45:00,25.768,62.876,,,,
11281,2021-08-15,00/01/00 23:00:00,25.768,62.845,,,,
11282,2021-08-15,00/01/00 23:15:00,25.768,62.784,,,,
11283,2021-08-15,00/01/00 23:30:00,25.744,62.81,,,,
11284,2021-08-15,00/01/00 23:45:00,25.744,62.841,,,,
11285,2021-08-16,00/01/00 00:00:00,25.72,63.021,,,,
11286,2021-08-16,00/01/00 00:15:00,25.72,63.265,,,,
11287,2021-08-16,00/01/00 00:30:00,25.695,63.078,,,,
11288,2021-08-16,00/01/00 00:45:00,25.671,63.104,,,,
11289,2021-08-16,00/01/00 01:00:00,25.671,62.89,,,,
11290,2021-08-16,00/01/00 01:15:00,25.647,62.978,,,,
11291,2021-08-16,00/01/00 01:30:00,25.623,62.882,,,,
11292,2021-08-16,00/01/00 01:45:00,25.598,62.603,,,,
11293,2021-08-16,00/01/00 02:00:00,25.574,62.415,,,,
11294,2021-08-16,00/01/00 02:15:00,25.55,62.35,,,,
11295,2021-08-16,00/01/00 02:30:00,25.501,62.189,,,,
11296,2021-08-16,00/01/00 02:45:00,25.477,62.093,,,,
11297,2021-08-16,00/01/00 03:00:00,25.453,62.119,,,,
11298,2021-08-16,00/01/00 03:15:00,25.428,62.115,,,,
11299,2021-08-16,00/01/00 03:30:00,25.404,62.234,,,,
11300,2021-08-16,00/01/00 03:45:00,25.38,62.261,,,,
11301,2021-08-16,00/01/00 04:00:00,25.355,62.41,,,,
11302,2021-08-16,00/01/00 04:15:00,25.355,62.563,,,,
11303,2021-08-16,00/01/00 04:30:00,25.307,62.463,,,,
11304,2021-08-16,00/01/00 04:45:00,25.307,62.586,,,,
11305,2021-08-16,00/01/00 05:00:00,25.283,62.398,,,,
11306,2021-08-16,00/01/00 05:15:00,25.258,62.364,,,,
11307,2021-08-16,00/01/00 05:30:00,25.234,62.482,,,,
11308,2021-08-16,00/01/00 05:45:00,25.21,62.631,,,,
11309,2021-08-16,00/01/00 06:00:00,25.186,62.658,,,,
11310,2021-08-16,00/01/00 06:15:00,25.162,62.715,,,,
11311,2021-08-16,00/01/00 06:30:00,25.162,62.44,,,,
11312,2021-08-16,00/01/00 06:45:00,25.137,62.527,,,,
11313,2021-08-16,00/01/00 07:00:00,25.113,62.737,,,,
11314,2021-08-16,00/01/00 07:15:00,25.089,62.795,,,,
11315,2021-08-16,00/01/00 07:30:00,25.089,62.734,,,,
11316,2021-08-16,00/01/00 07:45:00,25.065,62.852,,,,
11317,2021-08-16,00/01/00 08:00:00,25.065,62.73,,,,
11318,2021-08-16,00/01/00 08:15:00,25.04,62.848,,,,
11319,2021-08-16,00/01/00 08:30:00,25.04,62.726,,,,
11320,2021-08-16,00/01/00 08:45:00,25.04,62.787,,,,
11321,2021-08-16,00/01/00 09:00:00,25.016,62.508,,,,
11322,2021-08-16,00/01/00 09:15:00,25.016,61.036,,,,
11323,2021-08-16,00/01/00 09:30:00,24.968,60.844,,,,
11324,2021-08-16,00/01/00 09:45:00,24.919,60.036,,,,
11325,2021-08-16,00/01/00 10:00:00,24.847,59.5,,,,
11326,2021-08-16,00/01/00 10:15:00,24.75,57.783,,,,
11327,2021-08-16,00/01/00 10:30:00,24.677,57.616,,,,
11328,2021-08-16,00/01/00 10:45:00,24.605,58.04,,,,
11329,2021-08-16,00/01/00 11:00:00,24.532,57.719,,,,
11330,2021-08-16,00/01/00 11:15:00,24.484,58.021,,,,
11331,2021-08-16,00/01/00 11:30:00,24.412,57.886,,,,
11332,2021-08-16,00/01/00 11:45:00,24.363,57.072,,,,
11333,2021-08-16,00/01/00 12:00:00,24.291,55.316,,,,
11334,2021-08-16,00/01/00 12:15:00,24.219,55.118,,,,
11335,2021-08-16,00/01/00 12:30:00,24.146,55.608,,,,
11336,2021-08-16,00/01/00 12:45:00,24.098,55.725,,,,
11337,2021-08-16,00/01/00 13:00:00,24.074,56.158,,,,
11338,2021-08-16,00/01/00 13:15:00,24.074,57.37,,,,
11339,2021-08-16,00/01/00 13:30:00,24.098,57.715,,,,
11340,2021-08-16,00/01/00 13:45:00,24.146,57.939,,,,
11341,2021-08-16,00/01/00 14:00:00,24.219,58.012,,,,
11342,2021-08-16,00/01/00 14:15:00,24.291,56.626,,,,
11343,2021-08-16,00/01/00 14:30:00,24.363,56.543,,,,
11344,2021-08-16,00/01/00 14:45:00,24.412,56.146,,,,
11345,2021-08-16,00/01/00 15:00:00,24.484,55.751,,,,
11346,2021-08-16,00/01/00 15:15:00,24.532,56.413,,,,
11347,2021-08-16,00/01/00 15:30:00,24.581,55.452,,,,
11348,2021-08-16,00/01/00 15:45:00,24.629,53.294,,,,
11349,2021-08-16,00/01/00 16:00:00,24.677,53.017,,,,
11350,2021-08-16,00/01/00 16:15:00,24.726,48.419,,,,
11351,2021-08-16,00/01/00 16:30:00,24.726,49.378,,,,
11352,2021-08-16,00/01/00 16:45:00,24.726,50.587,,,,
11353,2021-08-16,00/01/00 17:00:00,24.726,48.547,,,,
11354,2021-08-16,00/01/00 17:15:00,24.702,49.884,,,,
11355,2021-08-16,00/01/00 17:30:00,24.677,52.67,,,,
11356,2021-08-16,00/01/00 17:45:00,24.677,54.338,,,,
11357,2021-08-16,00/01/00 18:00:00,24.677,54.307,,,,
11358,2021-08-16,00/01/00 18:15:00,24.726,53.623,,,,
11359,2021-08-16,00/01/00 18:30:00,24.774,54.321,,,,
11360,2021-08-16,00/01/00 18:45:00,24.798,53.821,,,,
11361,2021-08-16,00/01/00 19:00:00,24.847,53.262,,,,
11362,2021-08-16,00/01/00 19:15:00,24.871,53.548,,,,
11363,2021-08-16,00/01/00 19:30:00,24.919,53.177,,,,
11364,2021-08-16,00/01/00 19:45:00,24.919,53.839,,,,
11365,2021-08-16,00/01/00 20:00:00,24.944,54.565,,,,
11366,2021-08-16,00/01/00 20:15:00,24.968,54.725,,,,
11367,2021-08-16,00/01/00 20:30:00,24.992,54.729,,,,
11368,2021-08-16,00/01/00 20:45:00,25.016,54.983,,,,
11369,2021-08-16,00/01/00 21:00:00,25.016,55.265,,,,
11370,2021-08-16,00/01/00 21:15:00,25.04,55.363,,,,
11371,2021-08-16,00/01/00 21:30:00,25.04,55.394,,,,
11372,2021-08-16,00/01/00 21:45:00,25.04,55.613,,,,
11373,2021-08-16,00/01/00 22:00:00,25.065,56.023,,,,
11374,2021-08-16,00/01/00 22:15:00,25.065,56.335,,,,
11375,2021-08-16,00/01/00 22:30:00,25.04,56.488,,,,
11376,2021-08-16,00/01/00 22:45:00,25.04,56.831,,,,
11377,2021-08-16,00/01/00 23:00:00,25.016,56.328,,,,
11378,2021-08-16,00/01/00 23:15:00,25.016,56.11,,,,
11379,2021-08-16,00/01/00 23:30:00,24.992,56.106,,,,
11380,2021-08-16,00/01/00 23:45:00,24.968,56.04,,,,
11381,2021-08-17,00/01/00 00:00:00,24.944,55.755,,,,
11382,2021-08-17,00/01/00 00:15:00,24.944,55.943,,,,
11383,2021-08-17,00/01/00 00:30:00,24.919,56.033,,,,
11384,2021-08-17,00/01/00 00:45:00,24.895,56.029,,,,
11385,2021-08-17,00/01/00 01:00:00,24.871,55.119,,,,
11386,2021-08-17,00/01/00 01:15:00,24.871,55.557,,,,
11387,2021-08-17,00/01/00 01:30:00,24.847,55.115,,,,
11388,2021-08-17,00/01/00 01:45:00,24.823,55.206,,,,
11389,2021-08-17,00/01/00 02:00:00,24.798,55.077,,,,
11390,2021-08-17,00/01/00 02:15:00,24.774,55.136,,,,
11391,2021-08-17,00/01/00 02:30:00,24.75,55.101,,,,
11392,2021-08-17,00/01/00 02:45:00,24.726,55.317,,,,
11393,2021-08-17,00/01/00 03:00:00,24.702,55.094,,,,
11394,2021-08-17,00/01/00 03:15:00,24.677,54.966,,,,
11395,2021-08-17,00/01/00 03:30:00,24.677,55.185,,,,
11396,2021-08-17,00/01/00 03:45:00,24.653,55.181,,,,
11397,2021-08-17,00/01/00 04:00:00,24.629,55.146,,,,
11398,2021-08-17,00/01/00 04:15:00,24.605,55.112,,,,
11399,2021-08-17,00/01/00 04:30:00,24.581,55.171,,,,
11400,2021-08-17,00/01/00 04:45:00,24.557,55.105,,,,
11401,2021-08-17,00/01/00 05:00:00,24.532,54.976,,,,
11402,2021-08-17,00/01/00 05:15:00,24.508,54.691,,,,
11403,2021-08-17,00/01/00 05:30:00,24.484,54.624,,,,
11404,2021-08-17,00/01/00 05:45:00,24.46,53.899,,,,
11405,2021-08-17,00/01/00 06:00:00,24.436,53.519,,,,
11406,2021-08-17,00/01/00 06:15:00,24.388,53.763,,,,
11407,2021-08-17,00/01/00 06:30:00,24.363,53.697,,,,
11408,2021-08-17,00/01/00 06:45:00,24.339,53.379,,,,
11409,2021-08-17,00/01/00 07:00:00,24.315,53.69,,,,
11410,2021-08-17,00/01/00 07:15:00,24.291,53.436,,,,
11411,2021-08-17,00/01/00 07:30:00,24.243,53.114,,,,
11412,2021-08-17,00/01/00 07:45:00,24.219,53.363,,,,
11413,2021-08-17,00/01/00 08:00:00,24.195,52.793,,,,
11414,2021-08-17,00/01/00 08:15:00,24.146,52.755,,,,
11415,2021-08-17,00/01/00 08:30:00,24.122,51.52,,,,
11416,2021-08-17,00/01/00 08:45:00,24.098,52.622,,,,
11417,2021-08-17,00/01/00 09:00:00,24.05,49.958,,,,
11418,2021-08-17,00/01/00 09:15:00,23.978,48.196,,,,
11419,2021-08-17,00/01/00 09:30:00,23.857,48.309,,,,
11420,2021-08-17,00/01/00 09:45:00,23.665,48.794,,,,
11421,2021-08-17,00/01/00 10:00:00,23.472,48.706,,,,
11422,2021-08-17,00/01/00 10:15:00,23.28,48.84,,,,
11423,2021-08-17,00/01/00 10:30:00,23.04,48.332,,,,
11424,2021-08-17,00/01/00 10:45:00,22.896,50.217,,,,
11425,2021-08-17,00/01/00 11:00:00,22.8,49.857,,,,
11426,2021-08-17,00/01/00 11:15:00,22.8,50.268,,,,
11427,2021-08-17,00/01/00 11:30:00,22.8,49.888,,,,
11428,2021-08-17,00/01/00 11:45:00,22.848,47.479,,,,
11429,2021-08-17,00/01/00 12:00:00,22.776,46.959,,,,
11430,2021-08-17,00/01/00 12:15:00,22.681,47.426,,,,
11431,2021-08-17,00/01/00 12:30:00,22.561,47.379,,,,
11432,2021-08-17,00/01/00 12:45:00,22.465,47.431,,,,
11433,2021-08-17,00/01/00 13:00:00,22.345,45.498,,,,
11434,2021-08-17,00/01/00 13:15:00,22.274,46.769,,,,
11435,2021-08-17,00/01/00 13:30:00,22.202,47.461,,,,
11436,2021-08-17,00/01/00 13:45:00,22.154,47.423,,,,
11437,2021-08-17,00/01/00 14:00:00,22.13,48.882,,,,
11438,2021-08-17,00/01/00 14:15:00,22.13,50.179,,,,
11439,2021-08-17,00/01/00 14:30:00,22.202,49.999,,,,
11440,2021-08-17,00/01/00 14:45:00,22.274,47.789,,,,
11441,2021-08-17,00/01/00 15:00:00,22.369,47.514,,,,
11442,2021-08-17,00/01/00 15:15:00,22.489,47.752,,,,
11443,2021-08-17,00/01/00 15:30:00,22.585,46.743,,,,
11444,2021-08-17,00/01/00 15:45:00,22.681,46.499,,,,
11445,2021-08-17,00/01/00 16:00:00,22.753,45.9,,,,
11446,2021-08-17,00/01/00 16:15:00,22.824,46.069,,,,
11447,2021-08-17,00/01/00 16:30:00,22.896,46.398,,,,
11448,2021-08-17,00/01/00 16:45:00,22.944,44.831,,,,
11449,2021-08-17,00/01/00 17:00:00,22.992,44.257,,,,
11450,2021-08-17,00/01/00 17:15:00,22.992,44.353,,,,
11451,2021-08-17,00/01/00 17:30:00,22.968,44.673,,,,
11452,2021-08-17,00/01/00 17:45:00,22.944,47.874,,,,
11453,2021-08-17,00/01/00 18:00:00,22.92,45.76,,,,
11454,2021-08-17,00/01/00 18:15:00,22.92,48.444,,,,
11455,2021-08-17,00/01/00 18:30:00,22.944,48.797,,,,
11456,2021-08-17,00/01/00 18:45:00,22.968,48.068,,,,
11457,2021-08-17,00/01/00 19:00:00,22.992,49.089,,,,
11458,2021-08-17,00/01/00 19:15:00,23.04,48.904,,,,
11459,2021-08-17,00/01/00 19:30:00,23.064,49.13,,,,
11460,2021-08-17,00/01/00 19:45:00,23.088,49.101,,,,
11461,2021-08-17,00/01/00 20:00:00,23.136,49.996,,,,
11462,2021-08-17,00/01/00 20:15:00,23.16,50.221,,,,
11463,2021-08-17,00/01/00 20:30:00,23.184,50.445,,,,
11464,2021-08-17,00/01/00 20:45:00,23.208,50.575,,,,
11465,2021-08-17,00/01/00 21:00:00,23.232,50.737,,,,
11466,2021-08-17,00/01/00 21:15:00,23.256,50.835,,,,
11467,2021-08-17,00/01/00 21:30:00,23.28,50.901,,,,
11468,2021-08-17,00/01/00 21:45:00,23.28,51.28,,,,
11469,2021-08-17,00/01/00 22:00:00,23.304,51.41,,,,
11470,2021-08-17,00/01/00 22:15:00,23.328,51.791,,,,
11471,2021-08-17,00/01/00 22:30:00,23.328,52.138,,,,
11472,2021-08-17,00/01/00 22:45:00,23.328,52.389,,,,
11473,2021-08-17,00/01/00 23:00:00,23.352,52.456,,,,
11474,2021-08-17,00/01/00 23:15:00,23.352,52.519,,,,
11475,2021-08-17,00/01/00 23:30:00,23.352,52.456,,,,
11476,2021-08-17,00/01/00 23:45:00,23.352,52.393,,,,
11477,2021-08-18,00/01/00 00:00:00,23.352,52.047,,,,
11478,2021-08-18,00/01/00 00:15:00,23.352,51.952,,,,
11479,2021-08-18,00/01/00 00:30:00,23.352,51.605,,,,
11480,2021-08-18,00/01/00 00:45:00,23.352,51.605,,,,
11481,2021-08-18,00/01/00 01:00:00,23.352,51.637,,,,
11482,2021-08-18,00/01/00 01:15:00,23.352,51.731,,,,
11483,2021-08-18,00/01/00 01:30:00,23.328,51.728,,,,
11484,2021-08-18,00/01/00 01:45:00,23.328,51.728,,,,
11485,2021-08-18,00/01/00 02:00:00,23.328,51.665,,,,
11486,2021-08-18,00/01/00 02:15:00,23.328,51.917,,,,
11487,2021-08-18,00/01/00 02:30:00,23.328,51.949,,,,
11488,2021-08-18,00/01/00 02:45:00,23.328,51.854,,,,
11489,2021-08-18,00/01/00 03:00:00,23.304,51.945,,,,
11490,2021-08-18,00/01/00 03:15:00,23.304,52.071,,,,
11491,2021-08-18,00/01/00 03:30:00,23.304,52.292,,,,
11492,2021-08-18,00/01/00 03:45:00,23.28,52.1,,,,
11493,2021-08-18,00/01/00 04:00:00,23.28,52.005,,,,
11494,2021-08-18,00/01/00 04:15:00,23.28,52.194,,,,
11495,2021-08-18,00/01/00 04:30:00,23.28,52.037,,,,
11496,2021-08-18,00/01/00 04:45:00,23.256,52.033,,,,
11497,2021-08-18,00/01/00 05:00:00,23.256,52.222,,,,
11498,2021-08-18,00/01/00 05:15:00,23.232,52.062,,,,
11499,2021-08-18,00/01/00 05:30:00,23.232,52.03,,,,
11500,2021-08-18,00/01/00 05:45:00,23.232,52.03,,,,
11501,2021-08-18,00/01/00 06:00:00,23.208,52.027,,,,
